Match_ID,Match_City,Match_City_ID,Match_Date,Season,Season_ID,MatchNumber,Team1,Team1_ID,Team2,Team2_ID,Stadium_Name,Stadium_ID,TossWinner,Toss_Winner_ID,TossDecision,SuperOver,WinningTeam,Winner_Team_ID,WonBy,Margin,DL_used,MOM,MOM_ID,Umpire1,Ump1_ID,Umpire2,Ump2_ID
1136603,Jaipur,10017,5/11/2018,2018,30011,43,Chennai Super Kings,50003,Rajasthan Royals,50001,Sawai Mansingh Stadium,20026,Chennai Super Kings,50003,bat,N,Rajasthan Royals,50001,Wickets,4,No,JC Buttler,90237,M Erasmus,60015,YC Barde,60024
1136602,Delhi,10010,5/10/2018,2018,30011,42,Delhi Capitals,50008,Sunrisers Hyderabad,50006,Feroz Shah Kotla,20009,Delhi Capitals,50008,bat,N,Sunrisers Hyderabad,50006,Wickets,9,No,S Dhawan,90501,AY Dandekar,60020,C Shamshuddin,60022
1136601,Kolkata,10022,5/9/2018,2018,30011,41,Mumbai Indians,50005,Kolkata Knight Riders,50004,Eden Gardens,20008,Kolkata Knight Riders,50004,field,N,Mumbai Indians,50005,Runs,102,No,Ishan Kishan,90225,KN Ananthapadmanabhan,60006,AK Chaudhary,60004
1136600,Jaipur,10017,5/8/2018,2018,30011,40,Rajasthan Royals,50001,Punjab Kings,50009,Sawai Mansingh Stadium,20026,Rajasthan Royals,50001,bat,N,Rajasthan Royals,50001,Runs,15,No,JC Buttler,90237,M Erasmus,60015,Nitin Menon,60005
1136599,Hyderabad,10015,5/7/2018,2018,30011,39,Sunrisers Hyderabad,50006,Royal Challengers Bangalore,50010,Rajiv Gandhi International Stadium,20024,Royal Challengers Bangalore,50010,field,N,Sunrisers Hyderabad,50006,Runs,5,No,KS Williamson,90298,BNJ Oxenford,60003,VK Sharma,60026
1136598,Indore,10016,5/6/2018,2018,30011,38,Rajasthan Royals,50001,Punjab Kings,50009,Holkar Cricket Stadium,20012,Punjab Kings,50009,field,N,Punjab Kings,50009,Wickets,6,No,Mujeeb Ur Rahman,90381,C Shamshuddin,60022,S Ravi,60019
1136597,Mumbai,10023,5/6/2018,2018,30011,37,Mumbai Indians,50005,Kolkata Knight Riders,50004,Wankhede Stadium,20034,Kolkata Knight Riders,50004,field,N,Mumbai Indians,50005,Runs,13,No,HH Pandya,90211,A Deshmukh,60033,HDPK Dharmasena,60032
1136596,Hyderabad,10015,5/5/2018,2018,30011,36,Delhi Capitals,50008,Sunrisers Hyderabad,50006,Rajiv Gandhi International Stadium,20024,Delhi Capitals,50008,bat,N,Sunrisers Hyderabad,50006,Wickets,7,No,Rashid Khan,90463,BNJ Oxenford,60003,CK Nandan,60031
1136595,Pune,10026,5/5/2018,2018,30011,35,Royal Challengers Bangalore,50010,Chennai Super Kings,50003,Maharashtra Cricket Association Stadium,20017,Chennai Super Kings,50003,field,N,Chennai Super Kings,50003,Wickets,6,No,RA Jadeja,90459,Nitin Menon,60005,YC Barde,60024
1136594,Indore,10016,5/4/2018,2018,30011,34,Punjab Kings,50009,Mumbai Indians,50005,Holkar Cricket Stadium,20012,Mumbai Indians,50005,field,N,Mumbai Indians,50005,Wickets,6,No,SA Yadav,90521,AY Dandekar,60020,S Ravi,60019
1136593,Kolkata,10022,5/3/2018,2018,30011,33,Chennai Super Kings,50003,Kolkata Knight Riders,50004,Eden Gardens,20008,Kolkata Knight Riders,50004,field,N,Kolkata Knight Riders,50004,Wickets,6,No,SP Narine,90566,A Deshmukh,60033,HDPK Dharmasena,60032
1136592,Delhi,10010,5/2/2018,2018,30011,32,Delhi Capitals,50008,Rajasthan Royals,50001,Feroz Shah Kotla,20009,Rajasthan Royals,50001,field,N,Delhi Capitals,50008,Runs,4,Yes,RR Pant,90483,CK Nandan,60031,VK Sharma,60026
1136591,Bengaluru,10003,5/1/2018,2018,30011,31,Royal Challengers Bangalore,50010,Mumbai Indians,50005,M Chinnaswamy Stadium,20015,Mumbai Indians,50005,field,N,Royal Challengers Bangalore,50010,Runs,14,No,TG Southee,90597,M Erasmus,60015,Nitin Menon,60005
1136590,Pune,10026,4/30/2018,2018,30011,30,Chennai Super Kings,50003,Delhi Capitals,50008,Maharashtra Cricket Association Stadium,20017,Delhi Capitals,50008,field,N,Chennai Super Kings,50003,Runs,13,No,SR Watson,90569,AY Dandekar,60020,C Shamshuddin,60022
1136588,Jaipur,10017,4/29/2018,2018,30011,28,Sunrisers Hyderabad,50006,Rajasthan Royals,50001,Sawai Mansingh Stadium,20026,Sunrisers Hyderabad,50006,bat,N,Sunrisers Hyderabad,50006,Runs,11,No,KS Williamson,90298,BNJ Oxenford,60003,A Nand Kishore,60030
1136589,Bengaluru,10003,4/29/2018,2018,30011,29,Royal Challengers Bangalore,50010,Kolkata Knight Riders,50004,M Chinnaswamy Stadium,20015,Kolkata Knight Riders,50004,field,N,Kolkata Knight Riders,50004,Wickets,6,No,CA Lynn,90116,AK Chaudhary,60004,NJ Llong,60029
1136587,Pune,10026,4/28/2018,2018,30011,27,Chennai Super Kings,50003,Mumbai Indians,50005,Maharashtra Cricket Association Stadium,20017,Mumbai Indians,50005,field,N,Mumbai Indians,50005,Wickets,8,No,RG Sharma,90471,CB Gaffaney,60001,Nitin Menon,60005
1136586,Delhi,10010,4/27/2018,2018,30011,26,Delhi Capitals,50008,Kolkata Knight Riders,50004,Feroz Shah Kotla,20009,Kolkata Knight Riders,50004,field,N,Delhi Capitals,50008,Runs,55,No,SS Iyer,90572,C Shamshuddin,60022,S Ravi,60019
1136585,Hyderabad,10015,4/26/2018,2018,30011,25,Sunrisers Hyderabad,50006,Punjab Kings,50009,Rajiv Gandhi International Stadium,20024,Punjab Kings,50009,field,N,Sunrisers Hyderabad,50006,Runs,13,No,AS Rajpoot,90073,CK Nandan,60031,YC Barde,60024
1136584,Bengaluru,10003,4/25/2018,2018,30011,24,Royal Challengers Bangalore,50010,Chennai Super Kings,50003,M Chinnaswamy Stadium,20015,Chennai Super Kings,50003,field,N,Chennai Super Kings,50003,Wickets,5,No,MS Dhoni,90378,NJ Llong,60029,VK Sharma,60026
1136583,Mumbai,10023,4/24/2018,2018,30011,23,Sunrisers Hyderabad,50006,Mumbai Indians,50005,Wankhede Stadium,20034,Mumbai Indians,50005,field,N,Sunrisers Hyderabad,50006,Runs,31,No,Rashid Khan,90463,C Shamshuddin,60022,S Ravi,60019
1136582,Delhi,10010,4/23/2018,2018,30011,22,Punjab Kings,50009,Delhi Capitals,50008,Feroz Shah Kotla,20009,Delhi Capitals,50008,field,N,Punjab Kings,50009,Runs,4,No,AS Rajpoot,90073,A Nand Kishore,60030,CK Nandan,60031
1136581,Jaipur,10017,4/22/2018,2018,30011,21,Mumbai Indians,50005,Rajasthan Royals,50001,Sawai Mansingh Stadium,20026,Mumbai Indians,50005,bat,N,Rajasthan Royals,50001,Wickets,3,No,JC Archer,90236,KN Ananthapadmanabhan,60006,RJ Tucker,60016
1136580,Hyderabad,10015,4/22/2018,2018,30011,20,Chennai Super Kings,50003,Sunrisers Hyderabad,50006,Rajiv Gandhi International Stadium,20024,Sunrisers Hyderabad,50006,field,N,Chennai Super Kings,50003,Runs,4,No,AT Rayudu,90078,AK Chaudhary,60004,VA Kulkarni,60027
1136579,Bengaluru,10003,4/21/2018,2018,30011,19,Delhi Capitals,50008,Royal Challengers Bangalore,50010,M Chinnaswamy Stadium,20015,Royal Challengers Bangalore,50010,field,N,Royal Challengers Bangalore,50010,Wickets,6,No,AB de Villiers,90028,CB Gaffaney,60001,CK Nandan,60031
1136578,Kolkata,10022,4/21/2018,2018,30011,18,Kolkata Knight Riders,50004,Punjab Kings,50009,Eden Gardens,20008,Punjab Kings,50009,field,N,Punjab Kings,50009,Wickets,9,Yes,KL Rahul,90288,A Deshmukh,60033,C Shamshuddin,60022
1136577,Pune,10026,4/20/2018,2018,30011,17,Chennai Super Kings,50003,Rajasthan Royals,50001,Maharashtra Cricket Association Stadium,20017,Rajasthan Royals,50001,field,N,Chennai Super Kings,50003,Runs,64,No,SR Watson,90569,KN Ananthapadmanabhan,60006,Nitin Menon,60005
1136576,Chandigarh,10007,4/19/2018,2018,30011,16,Punjab Kings,50009,Sunrisers Hyderabad,50006,Punjab Cricket Association IS Bindra Stadium,20023,Punjab Kings,50009,bat,N,Punjab Kings,50009,Runs,15,No,CH Gayle,90118,AK Chaudhary,60004,NJ Llong,60029
1136575,Jaipur,10017,4/18/2018,2018,30011,15,Rajasthan Royals,50001,Kolkata Knight Riders,50004,Sawai Mansingh Stadium,20026,Kolkata Knight Riders,50004,field,N,Kolkata Knight Riders,50004,Wickets,7,No,N Rana,90387,A Deshmukh,60033,S Ravi,60019
1136574,Mumbai,10023,4/17/2018,2018,30011,14,Mumbai Indians,50005,Royal Challengers Bangalore,50010,Wankhede Stadium,20034,Royal Challengers Bangalore,50010,field,N,Mumbai Indians,50005,Runs,46,No,RG Sharma,90471,Nitin Menon,60005,RJ Tucker,60016
1136573,Kolkata,10022,4/16/2018,2018,30011,13,Kolkata Knight Riders,50004,Delhi Capitals,50008,Eden Gardens,20008,Delhi Capitals,50008,field,N,Kolkata Knight Riders,50004,Runs,71,No,N Rana,90387,AK Chaudhary,60004,A Nand Kishore,60030
1136572,Chandigarh,10007,4/15/2018,2018,30011,12,Punjab Kings,50009,Chennai Super Kings,50003,Punjab Cricket Association IS Bindra Stadium,20023,Chennai Super Kings,50003,field,N,Punjab Kings,50009,Runs,4,No,CH Gayle,90118,CK Nandan,60031,VA Kulkarni,60027
1136571,Bengaluru,10003,4/15/2018,2018,30011,11,Rajasthan Royals,50001,Royal Challengers Bangalore,50010,M Chinnaswamy Stadium,20015,Royal Challengers Bangalore,50010,field,N,Rajasthan Royals,50001,Runs,19,No,SV Samson,90582,C Shamshuddin,60022,S Ravi,60019
1136570,Kolkata,10022,4/14/2018,2018,30011,10,Kolkata Knight Riders,50004,Sunrisers Hyderabad,50006,Eden Gardens,20008,Sunrisers Hyderabad,50006,field,N,Sunrisers Hyderabad,50006,Wickets,5,No,B Stanlake,90091,AK Chaudhary,60004,A Nand Kishore,60030
1136569,Mumbai,10023,4/14/2018,2018,30011,9,Mumbai Indians,50005,Delhi Capitals,50008,Wankhede Stadium,20034,Delhi Capitals,50008,field,N,Delhi Capitals,50008,Wickets,7,No,JJ Roy,90246,KN Ananthapadmanabhan,60006,Nitin Menon,60005
1136568,Bengaluru,10003,4/13/2018,2018,30011,8,Punjab Kings,50009,Royal Challengers Bangalore,50010,M Chinnaswamy Stadium,20015,Royal Challengers Bangalore,50010,field,N,Royal Challengers Bangalore,50010,Wickets,4,No,UT Yadav,90616,A Deshmukh,60033,S Ravi,60019
1136567,Hyderabad,10015,4/12/2018,2018,30011,7,Mumbai Indians,50005,Sunrisers Hyderabad,50006,Rajiv Gandhi International Stadium,20024,Sunrisers Hyderabad,50006,field,N,Sunrisers Hyderabad,50006,Wickets,1,No,Rashid Khan,90463,CK Nandan,60031,NJ Llong,60029
1136566,Jaipur,10017,4/11/2018,2018,30011,6,Rajasthan Royals,50001,Delhi Capitals,50008,Sawai Mansingh Stadium,20026,Delhi Capitals,50008,field,N,Rajasthan Royals,50001,Runs,10,Yes,SV Samson,90582,KN Ananthapadmanabhan,60006,Nitin Menon,60005
1136565,Chennai,10008,4/10/2018,2018,30011,5,Kolkata Knight Riders,50004,Chennai Super Kings,50003,MA Chidambaram Stadium,20016,Chennai Super Kings,50003,field,N,Chennai Super Kings,50003,Wickets,5,No,SW Billings,90583,AK Chaudhary,60004,CB Gaffaney,60001
1136564,Hyderabad,10015,4/9/2018,2018,30011,4,Rajasthan Royals,50001,Sunrisers Hyderabad,50006,Rajiv Gandhi International Stadium,20024,Sunrisers Hyderabad,50006,field,N,Sunrisers Hyderabad,50006,Wickets,9,No,S Dhawan,90501,NJ Llong,60029,VA Kulkarni,60027
1136562,Chandigarh,10007,4/8/2018,2018,30011,2,Delhi Capitals,50008,Punjab Kings,50009,Punjab Cricket Association IS Bindra Stadium,20023,Punjab Kings,50009,field,N,Punjab Kings,50009,Wickets,6,No,KL Rahul,90288,KN Ananthapadmanabhan,60006,RJ Tucker,60016
1136563,Kolkata,10022,4/8/2018,2018,30011,3,Royal Challengers Bangalore,50010,Kolkata Knight Riders,50004,Eden Gardens,20008,Kolkata Knight Riders,50004,field,N,Kolkata Knight Riders,50004,Wickets,4,No,SP Narine,90566,A Deshmukh,60033,C Shamshuddin,60022
1136561,Mumbai,10023,4/7/2018,2018,30011,1,Mumbai Indians,50005,Chennai Super Kings,50003,Wankhede Stadium,20034,Chennai Super Kings,50003,field,N,Chennai Super Kings,50003,Wickets,1,No,DJ Bravo,90149,CB Gaffaney,60001,A Nand Kishore,60030
1082650,Hyderabad,10015,5/21/2017,2017,30010,Final,Mumbai Indians,50005,Rising Pune Supergiants,50015,Rajiv Gandhi International Stadium,20024,Mumbai Indians,50005,bat,N,Mumbai Indians,50005,Runs,1,No,KH Pandya,90282,NJ Llong,60029,S Ravi,60019
1082649,Bengaluru,10003,5/19/2017,2017,30010,Qualifier 2,Mumbai Indians,50005,Kolkata Knight Riders,50004,M Chinnaswamy Stadium,20015,Mumbai Indians,50005,field,N,Mumbai Indians,50005,Wickets,6,No,KV Sharma,90300,NJ Llong,60029,Nitin Menon,60005
1082648,Bengaluru,10003,5/17/2017,2017,30010,Eliminator,Sunrisers Hyderabad,50006,Kolkata Knight Riders,50004,M Chinnaswamy Stadium,20015,Kolkata Knight Riders,50004,field,N,Kolkata Knight Riders,50004,Wickets,7,Yes,NM Coulter-Nile,90397,AK Chaudhary,60004,Nitin Menon,60005
1082647,Mumbai,10023,5/16/2017,2017,30010,Qualifier 1,Mumbai Indians,50005,Rising Pune Supergiants,50015,Wankhede Stadium,20034,Mumbai Indians,50005,field,N,Rising Pune Supergiants,50015,Runs,20,No,Washington Sundar,90634,S Ravi,60019,C Shamshuddin,60022
1082646,Delhi,10010,5/14/2017,2017,30010,56,Delhi Capitals,50008,Royal Challengers Bangalore,50010,Feroz Shah Kotla,20009,Royal Challengers Bangalore,50010,bat,N,Royal Challengers Bangalore,50010,Runs,10,No,HV Patel,90214,CK Nandan,60031,C Shamshuddin,60022
1082645,Pune,10026,5/14/2017,2017,30010,55,Rising Pune Supergiants,50015,Punjab Kings,50009,Maharashtra Cricket Association Stadium,20017,Rising Pune Supergiants,50015,field,N,Rising Pune Supergiants,50015,Wickets,9,No,JD Unadkat,90239,AY Dandekar,60020,A Deshmukh,60033
1082644,Kolkata,10022,5/13/2017,2017,30010,54,Kolkata Knight Riders,50004,Mumbai Indians,50005,Eden Gardens,20008,Kolkata Knight Riders,50004,field,N,Mumbai Indians,50005,Runs,9,No,AT Rayudu,90078,A Nand Kishore,60030,S Ravi,60019
1082643,Kanpur,10019,5/13/2017,2017,30010,53,Gujarat Lions,50012,Sunrisers Hyderabad,50006,Green Park,20010,Sunrisers Hyderabad,50006,field,N,Sunrisers Hyderabad,50006,Wickets,8,No,Mohammed Siraj,90372,AK Chaudhary,60004,Nitin Menon,60005
1082642,Delhi,10010,5/12/2017,2017,30010,52,Delhi Capitals,50008,Rising Pune Supergiants,50015,Feroz Shah Kotla,20009,Delhi Capitals,50008,bat,N,Delhi Capitals,50008,Runs,7,No,KK Nair,90286,KN Ananthapadmanabhan,60006,CK Nandan,60031
1082641,Mumbai,10023,5/11/2017,2017,30010,51,Mumbai Indians,50005,Punjab Kings,50009,Wankhede Stadium,20034,Mumbai Indians,50005,field,N,Punjab Kings,50009,Runs,7,No,WP Saha,90636,A Deshmukh,60033,A Nand Kishore,60030
1082640,Kanpur,10019,5/10/2017,2017,30010,50,Gujarat Lions,50012,Delhi Capitals,50008,Green Park,20010,Delhi Capitals,50008,field,N,Delhi Capitals,50008,Wickets,2,No,SS Iyer,90572,YC Barde,60024,AK Chaudhary,60004
1082639,Chandigarh,10007,5/9/2017,2017,30010,49,Punjab Kings,50009,Kolkata Knight Riders,50004,Punjab Cricket Association IS Bindra Stadium,20023,Kolkata Knight Riders,50004,field,N,Punjab Kings,50009,Runs,14,No,MM Sharma,90364,A Nand Kishore,60030,S Ravi,60019
1082638,Hyderabad,10015,5/8/2017,2017,30010,48,Sunrisers Hyderabad,50006,Mumbai Indians,50005,Rajiv Gandhi International Stadium,20024,Mumbai Indians,50005,bat,N,Sunrisers Hyderabad,50006,Wickets,7,No,S Dhawan,90501,KN Ananthapadmanabhan,60006,M Erasmus,60015
1082636,Bengaluru,10003,5/7/2017,2017,30010,46,Royal Challengers Bangalore,50010,Kolkata Knight Riders,50004,M Chinnaswamy Stadium,20015,Kolkata Knight Riders,50004,field,N,Kolkata Knight Riders,50004,Wickets,6,No,SP Narine,90566,AY Dandekar,60020,C Shamshuddin,60022
1082637,Chandigarh,10007,5/7/2017,2017,30010,47,Punjab Kings,50009,Gujarat Lions,50012,Punjab Cricket Association IS Bindra Stadium,20023,Gujarat Lions,50012,field,N,Gujarat Lions,50012,Wickets,6,No,DR Smith,90172,A Nand Kishore,60030,VK Sharma,60026
1082635,Delhi,10010,5/6/2017,2017,30010,45,Delhi Capitals,50008,Mumbai Indians,50005,Feroz Shah Kotla,20009,Delhi Capitals,50008,field,N,Mumbai Indians,50005,Runs,146,No,LMP Simmons,90313,Nitin Menon,60005,CK Nandan,60031
1082634,Hyderabad,10015,5/6/2017,2017,30010,44,Sunrisers Hyderabad,50006,Rising Pune Supergiants,50015,Rajiv Gandhi International Stadium,20024,Sunrisers Hyderabad,50006,field,N,Rising Pune Supergiants,50015,Runs,12,No,JD Unadkat,90239,KN Ananthapadmanabhan,60006,AK Chaudhary,60004
1082633,Bengaluru,10003,5/5/2017,2017,30010,43,Royal Challengers Bangalore,50010,Punjab Kings,50009,M Chinnaswamy Stadium,20015,Royal Challengers Bangalore,50010,field,N,Punjab Kings,50009,Runs,19,No,Sandeep Sharma,90524,CB Gaffaney,60001,C Shamshuddin,60022
1082632,Delhi,10010,5/4/2017,2017,30010,42,Delhi Capitals,50008,Gujarat Lions,50012,Feroz Shah Kotla,20009,Delhi Capitals,50008,field,N,Delhi Capitals,50008,Wickets,7,No,RR Pant,90483,M Erasmus,60015,Nitin Menon,60005
1082631,Kolkata,10022,5/3/2017,2017,30010,41,Kolkata Knight Riders,50004,Rising Pune Supergiants,50015,Eden Gardens,20008,Rising Pune Supergiants,50015,field,N,Rising Pune Supergiants,50015,Wickets,4,No,RA Tripathi,90461,KN Ananthapadmanabhan,60006,A Nand Kishore,60030
1082630,Delhi,10010,5/2/2017,2017,30010,40,Delhi Capitals,50008,Sunrisers Hyderabad,50006,Feroz Shah Kotla,20009,Delhi Capitals,50008,field,N,Delhi Capitals,50008,Wickets,6,No,Mohammed Shami,90371,YC Barde,60024,Nitin Menon,60005
1082629,Pune,10026,5/1/2017,2017,30010,39,Rising Pune Supergiants,50015,Gujarat Lions,50012,Maharashtra Cricket Association Stadium,20017,Rising Pune Supergiants,50015,field,N,Rising Pune Supergiants,50015,Wickets,5,No,BA Stokes,90094,M Erasmus,60015,C Shamshuddin,60022
1082628,Mumbai,10023,5/1/2017,2017,30010,38,Mumbai Indians,50005,Royal Challengers Bangalore,50010,Wankhede Stadium,20034,Royal Challengers Bangalore,50010,bat,N,Mumbai Indians,50005,Wickets,5,No,RG Sharma,90471,AK Chaudhary,60004,CB Gaffaney,60001
1082627,Hyderabad,10015,4/30/2017,2017,30010,37,Sunrisers Hyderabad,50006,Kolkata Knight Riders,50004,Rajiv Gandhi International Stadium,20024,Kolkata Knight Riders,50004,field,N,Sunrisers Hyderabad,50006,Runs,48,No,DA Warner,90142,AY Dandekar,60020,S Ravi,60019
1082626,Chandigarh,10007,4/30/2017,2017,30010,36,Punjab Kings,50009,Delhi Capitals,50008,Punjab Cricket Association IS Bindra Stadium,20023,Punjab Kings,50009,field,N,Punjab Kings,50009,Wickets,10,No,Sandeep Sharma,90524,YC Barde,60024,CK Nandan,60031
1082625,Rajkot,10028,4/29/2017,2017,30010,35,Gujarat Lions,50012,Mumbai Indians,50005,Saurashtra Cricket Association Stadium,20025,Gujarat Lions,50012,bat,Y,Mumbai Indians,50005,SuperOver,0,No,KH Pandya,90282,AK Chaudhary,60004,CB Gaffaney,60001
1082624,Pune,10026,4/29/2017,2017,30010,34,Rising Pune Supergiants,50015,Royal Challengers Bangalore,50010,Maharashtra Cricket Association Stadium,20017,Royal Challengers Bangalore,50010,field,N,Rising Pune Supergiants,50015,Runs,61,No,LH Ferguson,90310,KN Ananthapadmanabhan,60006,M Erasmus,60015
1082622,Kolkata,10022,4/28/2017,2017,30010,32,Kolkata Knight Riders,50004,Delhi Capitals,50008,Eden Gardens,20008,Kolkata Knight Riders,50004,field,N,Kolkata Knight Riders,50004,Wickets,7,No,G Gambhir,90187,NJ Llong,60029,S Ravi,60019
1082623,Chandigarh,10007,4/28/2017,2017,30010,33,Punjab Kings,50009,Sunrisers Hyderabad,50006,Punjab Cricket Association IS Bindra Stadium,20023,Punjab Kings,50009,field,N,Sunrisers Hyderabad,50006,Runs,26,No,Rashid Khan,90463,Nitin Menon,60005,CK Nandan,60031
1082621,Bengaluru,10003,4/27/2017,2017,30010,31,Royal Challengers Bangalore,50010,Gujarat Lions,50012,M Chinnaswamy Stadium,20015,Gujarat Lions,50012,field,N,Gujarat Lions,50012,Wickets,7,No,AJ Tye,90048,AK Chaudhary,60004,C Shamshuddin,60022
1082620,Pune,10026,4/26/2017,2017,30010,30,Rising Pune Supergiants,50015,Kolkata Knight Riders,50004,Maharashtra Cricket Association Stadium,20017,Kolkata Knight Riders,50004,field,N,Kolkata Knight Riders,50004,Wickets,7,No,RV Uthappa,90494,AY Dandekar,60020,NJ Llong,60029
1082618,Mumbai,10023,4/24/2017,2017,30010,28,Mumbai Indians,50005,Rising Pune Supergiants,50015,Wankhede Stadium,20034,Mumbai Indians,50005,field,N,Rising Pune Supergiants,50015,Runs,3,No,BA Stokes,90094,A Nand Kishore,60030,S Ravi,60019
1082617,Kolkata,10022,4/23/2017,2017,30010,27,Kolkata Knight Riders,50004,Royal Challengers Bangalore,50010,Eden Gardens,20008,Royal Challengers Bangalore,50010,field,N,Kolkata Knight Riders,50004,Runs,82,No,NM Coulter-Nile,90397,CB Gaffaney,60001,CK Nandan,60031
1082616,Rajkot,10028,4/23/2017,2017,30010,26,Gujarat Lions,50012,Punjab Kings,50009,Saurashtra Cricket Association Stadium,20025,Gujarat Lions,50012,field,N,Punjab Kings,50009,Runs,26,No,HM Amla,90212,AK Chaudhary,60004,M Erasmus,60015
1082615,Pune,10026,4/22/2017,2017,30010,24,Rising Pune Supergiants,50015,Sunrisers Hyderabad,50006,Maharashtra Cricket Association Stadium,20017,Rising Pune Supergiants,50015,field,N,Rising Pune Supergiants,50015,Wickets,6,No,MS Dhoni,90378,AY Dandekar,60020,A Deshmukh,60033
1082614,Mumbai,10023,4/22/2017,2017,30010,25,Mumbai Indians,50005,Delhi Capitals,50008,Wankhede Stadium,20034,Delhi Capitals,50008,field,N,Mumbai Indians,50005,Runs,14,No,MJ McClenaghan,90356,A Nand Kishore,60030,S Ravi,60019
1082613,Kolkata,10022,4/21/2017,2017,30010,23,Kolkata Knight Riders,50004,Gujarat Lions,50012,Eden Gardens,20008,Gujarat Lions,50012,field,N,Gujarat Lions,50012,Wickets,4,No,SK Raina,90549,CB Gaffaney,60001,Nitin Menon,60005
1082612,Indore,10016,4/20/2017,2017,30010,22,Punjab Kings,50009,Mumbai Indians,50005,Holkar Cricket Stadium,20012,Mumbai Indians,50005,field,N,Mumbai Indians,50005,Wickets,8,No,JC Buttler,90237,M Erasmus,60015,C Shamshuddin,60022
1082611,Hyderabad,10015,4/19/2017,2017,30010,21,Sunrisers Hyderabad,50006,Delhi Capitals,50008,Rajiv Gandhi International Stadium,20024,Sunrisers Hyderabad,50006,bat,N,Sunrisers Hyderabad,50006,Runs,15,No,KS Williamson,90298,CB Gaffaney,60001,NJ Llong,60029
1082610,Rajkot,10028,4/18/2017,2017,30010,20,Gujarat Lions,50012,Royal Challengers Bangalore,50010,Saurashtra Cricket Association Stadium,20025,Gujarat Lions,50012,field,N,Royal Challengers Bangalore,50010,Runs,21,No,CH Gayle,90118,S Ravi,60019,VK Sharma,60026
1082608,Delhi,10010,4/17/2017,2017,30010,18,Delhi Capitals,50008,Kolkata Knight Riders,50004,Feroz Shah Kotla,20009,Delhi Capitals,50008,bat,N,Kolkata Knight Riders,50004,Wickets,4,No,NM Coulter-Nile,90397,Nitin Menon,60005,CK Nandan,60031
1082609,Hyderabad,10015,4/17/2017,2017,30010,19,Sunrisers Hyderabad,50006,Punjab Kings,50009,Rajiv Gandhi International Stadium,20024,Punjab Kings,50009,field,N,Sunrisers Hyderabad,50006,Runs,5,No,B Kumar,90087,AY Dandekar,60020,A Deshmukh,60033
1082607,Bengaluru,10003,4/16/2017,2017,30010,17,Royal Challengers Bangalore,50010,Rising Pune Supergiants,50015,M Chinnaswamy Stadium,20015,Royal Challengers Bangalore,50010,field,N,Rising Pune Supergiants,50015,Runs,27,No,BA Stokes,90094,KN Ananthapadmanabhan,60006,C Shamshuddin,60022
1082606,Mumbai,10023,4/16/2017,2017,30010,16,Mumbai Indians,50005,Gujarat Lions,50012,Wankhede Stadium,20034,Mumbai Indians,50005,field,N,Mumbai Indians,50005,Wickets,6,No,N Rana,90387,A Nand Kishore,60030,S Ravi,60019
1082605,Delhi,10010,4/15/2017,2017,30010,15,Delhi Capitals,50008,Punjab Kings,50009,Feroz Shah Kotla,20009,Delhi Capitals,50008,bat,N,Delhi Capitals,50008,Runs,51,No,CJ Anderson,90120,YC Barde,60024,Nitin Menon,60005
1082604,Kolkata,10022,4/15/2017,2017,30010,14,Kolkata Knight Riders,50004,Sunrisers Hyderabad,50006,Eden Gardens,20008,Sunrisers Hyderabad,50006,field,N,Kolkata Knight Riders,50004,Runs,17,No,RV Uthappa,90494,AY Dandekar,60020,NJ Llong,60029
1082603,Rajkot,10028,4/14/2017,2017,30010,13,Gujarat Lions,50012,Rising Pune Supergiants,50015,Saurashtra Cricket Association Stadium,20025,Gujarat Lions,50012,field,N,Gujarat Lions,50012,Wickets,7,No,AJ Tye,90048,A Nand Kishore,60030,S Ravi,60019
1082602,Bengaluru,10003,4/14/2017,2017,30010,12,Royal Challengers Bangalore,50010,Mumbai Indians,50005,M Chinnaswamy Stadium,20015,Mumbai Indians,50005,field,N,Mumbai Indians,50005,Wickets,4,No,KA Pollard,90272,KN Ananthapadmanabhan,60006,AK Chaudhary,60004
1082601,Kolkata,10022,4/13/2017,2017,30010,11,Kolkata Knight Riders,50004,Punjab Kings,50009,Eden Gardens,20008,Kolkata Knight Riders,50004,field,N,Kolkata Knight Riders,50004,Wickets,8,No,SP Narine,90566,A Deshmukh,60033,NJ Llong,60029
1082600,Mumbai,10023,4/12/2017,2017,30010,10,Mumbai Indians,50005,Sunrisers Hyderabad,50006,Wankhede Stadium,20034,Mumbai Indians,50005,field,N,Mumbai Indians,50005,Wickets,4,No,JJ Bumrah,90245,Nitin Menon,60005,CK Nandan,60031
1082599,Pune,10026,4/11/2017,2017,30010,9,Rising Pune Supergiants,50015,Delhi Capitals,50008,Maharashtra Cricket Association Stadium,20017,Rising Pune Supergiants,50015,field,N,Delhi Capitals,50008,Runs,97,No,SV Samson,90582,AY Dandekar,60020,S Ravi,60019
